Log,Label
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ComponentsController DEBUG - Starting component 'Arp.Services.SystemEvents' in process 'MainProcess'.,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.Condition.PlcConditionManager INFO - Plc start delay condition 'Complete system start' expired after 621 ms,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - Event: OnPlcStarting,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 2612683584 Enter OnPlcStarting. startKind=Warm,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584 Enter OnPlcStarting. startKind=Warm,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584   OnPlcStarting,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584 Exit  OnPlcStarting. elapsed=0,0
"Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - StartPlc, startKind=Warm",0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.Axioline.Internal.AxioDataExchange INFO - AxioDataExchange: PD not enabled Buffer are invalid,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent INFO - 2945430336 OnPlcStarted,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 2612683584 Exit  OnPlcStarting. elapsed=0,0
"Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2945430336 ESDK 0xffff, SetRunMode, run=1",0
"Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2945430336 UpdateEip2HStatus srcSize=8, Connected=false, PeerRun=false, PeerIdle=false.",0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2945430336 ResetStatistics,0
"Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Io.EthernetIP.EthernetIPComponent DEBUG - 2945430336 LogStatistics cycle=25/26, active=0/1, esdk=0/1, gds=0/1",0
"Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - PlcManager::StartPlcComponents(startKind=Warm), current PlcState=Stop|Warm|StartingDelayed",0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - Starting Plc components,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.MetaDomain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.MetaDomain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Domain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Domain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Eclr',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.EclrDomain DEBUG - EclrComponent::PlcStarting,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Eclr.Internal.EclrDomain DEBUG - EclrComponent::PlcRunning (PLC start),0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Eclr',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Eclr.ArpDomain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Eclr.ArpDomain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Plm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Retain data saved,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Plm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Services.SpnsProxy',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Services.SpnsProxy.SpnsProxyComponent DEBUG - [6f3db8].StartPlc(startKind = Warm): beg,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Services.SpnsProxy.SpnsProxyComponent DEBUG - [6f3db8].StartPlc(startKind = Warm): end,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37911650000 syncPointOffset=-400000 intervalWakeup=10000000 intervalWakeupUsed=10000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Services.SpnsProxy',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Esm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Esm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Fbm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Fbm',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.FbIo.AxlC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.FbIo.AxlC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.FbIo.EthernetIP',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.FbIo.EthernetIP',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.AxlC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.AxlC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.EthernetIP',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.EthernetIP',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.PnS',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.PnS',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.PnD',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.PnD',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Io.PnC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Io.PnC',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Meta',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Meta',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Gds',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Gds',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.Retain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.Retain',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Plc.EsmController',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Resuming task 'Globals',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Resuming task 'Physical_System',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Resuming task 'ServiceTask',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Esm.Internal.Tasks.TaskBase DEBUG - Resuming task 'Warning',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37911850000 syncPointOffset=-200000 intervalWakeup=100000000 intervalWakeupUsed=100000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37911850000 syncPointOffset=-200000 intervalWakeup=100000000 intervalWakeupUsed=100000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37912050000 syncPointOffset=0 intervalWakeup=0 intervalWakeupUsed=100000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37912050000 syncPointOffset=0 intervalWakeup=50000000 intervalWakeupUsed=50000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37912050000 syncPointOffset=0 intervalWakeup=0 intervalWakeupUsed=100000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Commons.Esm.Sleeping.RateMonotonicSynced DEBUG - Init firstSyncPoint=37912050000 wakeupTime=37912050000 syncPointOffset=0 intervalWakeup=100000000 intervalWakeupUsed=100000000,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Plc.EsmController',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Starting Plc Component 'Arp.Services.DataLogger',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcComponentInfo DEBUG - Started Plc Component 'Arp.Services.DataLogger',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager DEBUG - Started Plc components,0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager INFO - Plc state transition from 'Stop|Warm|StartingDelayed' to 'Running',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp:Arp.Hardware.ResourceMonitor.Services.Internal.IMemoryService',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp:Arp.Hardware.ResourceMonitor.Services.Internal.ICpuService',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.System.Rsc.Internal.RscServiceManager DEBUG - Create local service 'Arp:Arp.Hardware.Sensors.Services.Internal.ITemperatureService',0
Apr 20 23:19:53 axcf2152 Arp.System.Application: Arp.System.Watchdog.Internal.SystemWatchdogRebootCounter DEBUG - OnPlcStateChangedNotification: called - newPlcState: 3,0
"Apr 20 23:19:54 axcf2152 Arp.System.Application: PLC started. Start Kind: Warm, Used Memory: 50%, CPUs load: (CPU 0: 0 %,CPU 1: 0 %), Temperatures: (Board Temperature: 54.577 C, CPU Temperature: Not available, LastSensor Temperature: Not available)",0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Nm.Internal.NotificationBroker.NotificationBroker DEBUG - Enabling checking of subscriptions,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.ProfiCloudV3.Internal.ProfiCloudV3Manager DEBUG - OnPlcStarted,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.ProfiCloudV3.Internal.ProfiCloudV3Manager DEBUG - StartPlc,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - Event: OnPlcStarted,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - StartUA,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.OpcUAServer.OpcUAServerComponent DEBUG - eUA Server is already started.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 2612683584 Enter OnPlcStarted.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584 Enter OnPlcStarted.,0
"Apr 20 23:19:54 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584   Start ThreadID=2552992576, Name=TrendService, Status=1, Cmd was 1",0
"Apr 20 23:19:54 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2552992576   Stub Cmd=0, sStopped, ThreadID=2552992576, Name=TrendService",0
Apr 20 23:19:54 axcf2152 Arp.System.Application: ehmiLib.EhmiLib DEBUG - 2612683584 Exit  OnPlcStarted. elapsed=0,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.Services.Ehmi.EhmiComponent DEBUG - 2612683584 Exit  OnPlcStarted. elapsed=2,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ComponentsController DEBUG - Started component'Arp.Services.SystemEvents' in process 'MainProcess'.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ComponentsController DEBUG - Starting component 'Arp.System.RscGateway' in process 'MainProcess'.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Starting remoting gateway,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: CommonRemoting INFO - Starting remoting server (version=4),0
Apr 20 23:19:54 axcf2152 Arp.System.Application: CommonRemoting INFO - Start listening on TCP port 41100,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Commons.Threading.Thread DEBUG - Thread 'RscListener@tls' starts.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Started listener 'tls://0.0.0.0:41100' successful,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: CommonRemoting DEBUG - Started remoting gateway,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ComponentsController DEBUG - Started component'Arp.System.RscGateway' in process 'MainProcess'.,0
Apr 20 23:19:54 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.ApplicationBase INFO - Application 'MainProcess' was setup successfully.,0
"Apr 20 23:20:03 axcf2152 Arp.System.Application: Eclr DEBUG - ProcessNonBlockingConnect Handle=1073741827 - Error (0xC22B) = Failed, .NET SocketException.ErrorCode=10065",0
"Apr 20 23:20:03 axcf2152 Arp.System.Application: Arp.System.Watchdog.Internal.SystemWatchdogRebootCounter DEBUG - WaitForResetRebootCounterThreadBody plc in running now, going to sleep for resetTimeInMilliseconds",0
Apr 20 23:20:05 axcf2152 monit[1862]: Starting monit daemon with http interface at [127.0.0.1:2812],0
Apr 20 23:20:05 axcf2152 monit[1864]: Starting monit HTTP server at [127.0.0.1:2812],0
Apr 20 23:20:05 axcf2152 monit[1864]: monit HTTP server started,0
Apr 20 23:20:05 axcf2152 monit[1864]: 'localhost' Monit started,0
Apr 20 23:21:30 axcf2152 kernel: [  133.634062] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=40 TOS=0x00 PREC=0x00 TTL=128 ID=64533 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=251 RES=0x00 ACK URGP=0,0
Apr 20 23:21:34 axcf2152 kernel: [  137.292052] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=92 TOS=0x00 PREC=0x00 TTL=128 ID=64534 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=251 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:21:34 axcf2152 kernel: [  137.294042] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=300 TOS=0x00 PREC=0x00 TTL=128 ID=64535 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=251 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:21:34 axcf2152 kernel: [  137.296054] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=92 TOS=0x00 PREC=0x00 TTL=128 ID=64536 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=251 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:21:34 axcf2152 kernel: [  137.299073] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=40 TOS=0x00 PREC=0x00 TTL=128 ID=64537 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=250 RES=0x00 ACK URGP=0,0
Apr 20 23:21:42 axcf2152 kernel: [  145.652049] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=84 TOS=0x00 PREC=0x00 TTL=128 ID=64588 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=255 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:21:55 axcf2152 kernel: [  158.361050] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=76 TOS=0x00 PREC=0x00 TTL=128 ID=64747 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=252 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:22:08 axcf2152 kernel: [  171.018146] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=84 TOS=0x00 PREC=0x00 TTL=128 ID=64793 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=254 RES=0x00 ACK PSH URGP=0,0
Apr 20 23:22:21 axcf2152 kernel: [  184.173059] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=40 TOS=0x00 PREC=0x00 TTL=128 ID=64811 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=253 RES=0x00 ACK URGP=0,0
Apr 20 23:22:35 axcf2152 kernel: [  198.810051] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=40 TOS=0x00 PREC=0x00 TTL=128 ID=64813 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=253 RES=0x00 ACK URGP=0,0
Apr 20 23:22:45 axcf2152 kernel: [  208.555062] 001: SSH IN HIT: IN=eth0 OUT= MAC=a8:74:1d:11:b6:b4:bc:ec:a0:0f:d1:78:08:00 SRC=192.168.137.40 DST=192.168.137.400 LEN=92 TOS=0x00 PREC=0x00 TTL=128 ID=64821 DF PROTO=TCP SPT=49533 DPT=22 WINDOW=252 RES=0x00 ACK PSH URGP=0,0
